periodDateUtc,unemployment,ManufacturingPMI,ServicesPMI,IndustrialProduction,AverageHourlyEarnings,MonthlyBudget,OLTSJobOpenings,ProducerPriceIndex_FoodEnergyMoM,ProducerPriceIndex_FoodEnergyYoY,RetailSales,ManufacturingPricesPaid,CompositePMI,FactoryOrders,ManufacturingNewOrdersIndex,ISMManufacturing
2015-03,5.5,55.3,58.6,-0.6000000000000001,0.30000000000000004,-53.0,4.994,0.2,0.9,0.9,39.0,59.2,2.1,51.5,51.5
2015-03,5.5,55.3,58.6,-0.6000000000000001,0.30000000000000004,-53.0,4.994,0.2,0.9,0.9,39.0,58.5,2.1,51.5,51.5
2015-02,5.5,55.1,57.1,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,57.2,0.2,52.9,52.9
2015-02,5.5,55.1,57.1,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,56.8,0.2,52.9,52.9
2015-02,5.5,55.1,57.0,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,57.2,0.2,52.9,52.9
2015-02,5.5,55.1,57.0,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,56.8,0.2,52.9,52.9
2015-02,5.5,54.3,57.1,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,57.2,0.2,52.9,52.9
2015-02,5.5,54.3,57.1,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,56.8,0.2,52.9,52.9
2015-02,5.5,54.3,57.0,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,57.2,0.2,52.9,52.9
2015-02,5.5,54.3,57.0,0.1,0.1,-192.0,5.133,-0.5,1.0,-0.5,35.0,56.8,0.2,52.9,52.9
2015-01,5.7,53.9,54.2,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.4,-0.7000000000000001,53.5,53.5
2015-01,5.7,53.9,54.2,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.2,-0.7000000000000001,53.5,53.5
2015-01,5.7,53.9,54.0,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.4,-0.7000000000000001,53.5,53.5
2015-01,5.7,53.9,54.0,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.2,-0.7000000000000001,53.5,53.5
2015-01,5.7,53.7,54.2,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.4,-0.7000000000000001,53.5,53.5
2015-01,5.7,53.7,54.2,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.2,-0.7000000000000001,53.5,53.5
2015-01,5.7,53.7,54.0,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.4,-0.7000000000000001,53.5,53.5
2015-01,5.7,53.7,54.0,-0.30000000000000004,0.5,-18.0,4.965,-0.1,1.6,-0.8,35.0,54.2,-0.7000000000000001,53.5,53.5
2014-12,5.6,53.9,53.3,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.5,-3.5,55.5,55.5
2014-12,5.6,53.9,53.3,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.8,-3.5,55.5,55.5
2014-12,5.6,53.9,53.6,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.5,-3.5,55.5,55.5
2014-12,5.6,53.9,53.6,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.8,-3.5,55.5,55.5
2014-12,5.6,53.7,53.3,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.5,-3.5,55.5,55.5
2014-12,5.6,53.7,53.3,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.8,-3.5,55.5,55.5
2014-12,5.6,53.7,53.6,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.5,-3.5,55.5,55.5
2014-12,5.6,53.7,53.6,-0.30000000000000004,-0.2,2.0,4.877,0.30000000000000004,2.1,-0.9,38.5,53.8,-3.5,55.5,55.5
2014-11,5.8,54.8,56.2,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-11,5.8,54.8,56.2,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-11,5.8,54.8,56.3,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-11,5.8,54.8,56.3,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-11,5.8,54.7,56.2,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-11,5.8,54.7,56.2,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-11,5.8,54.7,56.3,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-11,5.8,54.7,56.3,1.3,0.2,-56.8,4.8469999999999995,0.0,1.8,0.4,44.5,56.1,-1.7000000000000002,58.7,58.7
2014-10,5.8,55.9,57.1,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.2,-0.7000000000000001,59.0,59.0
2014-10,5.8,55.9,57.1,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.4,-0.7000000000000001,59.0,59.0
2014-10,5.8,55.9,57.3,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.2,-0.7000000000000001,59.0,59.0
2014-10,5.8,55.9,57.3,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.4,-0.7000000000000001,59.0,59.0
2014-10,5.8,56.2,57.1,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.2,-0.7000000000000001,59.0,59.0
2014-10,5.8,56.2,57.1,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.4,-0.7000000000000001,59.0,59.0
2014-10,5.8,56.2,57.3,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.2,-0.7000000000000001,59.0,59.0
2014-10,5.8,56.2,57.3,0.1,0.1,-121.7,4.834,0.4,1.8,0.5,53.5,57.4,-0.7000000000000001,59.0,59.0
2014-09,5.9,57.5,58.9,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.5,58.9,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-09,5.9,57.5,58.9,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.5,58.9,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-09,5.9,57.5,58.5,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.5,58.5,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-09,5.9,57.5,58.5,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.5,58.5,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-09,5.9,57.9,58.9,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.9,58.9,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-09,5.9,57.9,58.9,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.9,58.9,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-09,5.9,57.9,58.5,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.9,58.5,0.8,0.0,106.0,4.6850000000000005,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-09,5.9,57.9,58.5,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,59.0,-0.5,56.6,56.6
2014-09,5.9,57.9,58.5,0.8,0.0,106.0,3.87,0.0,1.6,-0.30000000000000004,59.5,58.8,-0.5,56.6,56.6
2014-08,6.1,57.9,59.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,59.7,-10.0,59.0,59.0
2014-08,6.1,57.9,59.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,58.8,-10.0,59.0,59.0
2014-08,6.1,57.9,58.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,59.7,-10.0,59.0,59.0
2014-08,6.1,57.9,58.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,58.8,-10.0,59.0,59.0
2014-08,6.1,58.0,59.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,59.7,-10.0,59.0,59.0
2014-08,6.1,58.0,59.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,58.8,-10.0,59.0,59.0
2014-08,6.1,58.0,58.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,59.7,-10.0,59.0,59.0
2014-08,6.1,58.0,58.5,-0.2,0.30000000000000004,-129.0,4.853,0.1,1.8,0.6000000000000001,58.0,58.8,-10.0,59.0,59.0
2014-07,6.2,55.8,60.8,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,60.6,10.5,57.1,57.1
2014-07,6.2,55.8,60.8,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,61.0,10.5,57.1,57.1
2014-07,6.2,55.8,60.9,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,60.6,10.5,57.1,57.1
2014-07,6.2,55.8,60.9,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,61.0,10.5,57.1,57.1
2014-07,6.2,56.3,60.8,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,60.6,10.5,57.1,57.1
2014-07,6.2,56.3,60.8,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,61.0,10.5,57.1,57.1
2014-07,6.2,56.3,60.9,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,60.6,10.5,57.1,57.1
2014-07,6.2,56.3,60.9,0.2,0.1,-95.0,4.605,0.2,1.6,0.30000000000000004,59.5,61.0,10.5,57.1,57.1
2014-06,6.1,57.3,61.0,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.0,1.5,55.3,55.3
2014-06,6.1,57.3,61.0,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.1,1.5,55.3,55.3
2014-06,6.1,57.3,61.2,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.0,1.5,55.3,55.3
2014-06,6.1,57.3,61.2,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.1,1.5,55.3,55.3
2014-06,6.1,57.5,61.0,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.0,1.5,55.3,55.3
2014-06,6.1,57.5,61.0,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.1,1.5,55.3,55.3
2014-06,6.1,57.5,61.2,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.0,1.5,55.3,55.3
2014-06,6.1,57.5,61.2,0.4,0.2,71.0,4.68,0.2,1.8,0.2,58.0,61.1,1.5,55.3,55.3
2014-05,6.3,57.5,58.1,0.5,0.2,-130.0,4.58,-0.1,2.0,0.30000000000000004,60.0,58.6,-0.6000000000000001,55.4,55.4
2014-05,6.3,57.5,58.4,0.5,0.2,-130.0,4.58,-0.1,2.0,0.30000000000000004,60.0,58.6,-0.6000000000000001,55.4,55.4
2014-05,6.3,56.2,58.1,0.5,0.2,-130.0,4.58,-0.1,2.0,0.30000000000000004,60.0,58.6,-0.6000000000000001,55.4,55.4
2014-05,6.3,56.2,58.4,0.5,0.2,-130.0,4.58,-0.1,2.0,0.30000000000000004,60.0,58.6,-0.6000000000000001,55.4,55.4
2014-04,6.3,55.4,55.0,-0.30000000000000004,0.0,106.9,4.46,0.5,1.9,0.5,56.5,58.6,0.8,54.9,54.9
2014-04,6.3,55.4,54.2,-0.30000000000000004,0.0,106.9,4.46,0.5,1.9,0.5,56.5,58.6,0.8,54.9,54.9
2014-04,6.3,55.4,55.0,-0.30000000000000004,0.0,106.9,4.46,0.5,1.9,0.5,56.5,58.6,0.8,54.9,54.9
2014-04,6.3,55.4,54.2,-0.30000000000000004,0.0,106.9,4.46,0.5,1.9,0.5,56.5,58.6,0.8,54.9,54.9
2014-03,6.7,55.5,55.3,0.9,0.1,-36.9,4.17,0.6000000000000001,1.4,1.5,59.0,58.6,1.5,53.7,53.7
2014-03,6.7,55.5,55.5,0.9,0.1,-36.9,4.17,0.6000000000000001,1.4,1.5,59.0,58.6,1.5,53.7,53.7
2014-03,6.7,55.5,55.3,0.9,0.1,-36.9,4.17,0.6000000000000001,1.4,1.5,59.0,58.6,1.5,53.7,53.7
2014-03,6.7,55.5,55.5,0.9,0.1,-36.9,4.17,0.6000000000000001,1.4,1.5,59.0,58.6,1.5,53.7,53.7
2014-02,6.7,57.1,53.3,1.2,0.4,-193.5,4.13,-0.2,1.1,0.7000000000000001,60.0,58.6,1.5,53.2,53.2
2014-02,6.7,57.1,52.7,1.2,0.4,-193.5,4.13,-0.2,1.1,0.7000000000000001,60.0,58.6,1.5,53.2,53.2
2014-02,6.7,56.7,53.3,1.2,0.4,-193.5,4.13,-0.2,1.1,0.7000000000000001,60.0,58.6,1.5,53.2,53.2
2014-02,6.7,56.7,52.7,1.2,0.4,-193.5,4.13,-0.2,1.1,0.7000000000000001,60.0,58.6,1.5,53.2,53.2
2014-01,6.6,53.7,56.7,-0.2,0.2,-10.4,4.13,0.2,1.3,-0.6000000000000001,60.5,58.6,-1.0,51.3,51.3
2014-01,6.6,53.7,56.6,-0.2,0.2,-10.4,4.13,0.2,1.3,-0.6000000000000001,60.5,58.6,-1.0,51.3,51.3
2014-01,6.6,53.7,56.7,-0.2,0.2,-10.4,4.13,0.2,1.3,-0.6000000000000001,60.5,58.6,-1.0,51.3,51.3
2014-01,6.6,53.7,56.6,-0.2,0.2,-10.4,4.13,0.2,1.3,-0.6000000000000001,60.5,58.6,-1.0,51.3,51.3
2013-12,6.7,55.0,55.7,0.30000000000000004,0.0,53.2,3.91,0.30000000000000004,1.4,0.2,53.5,58.6,-2.0,57.0,57.0
2013-12,6.7,54.4,55.7,0.30000000000000004,0.0,53.2,3.91,0.30000000000000004,1.4,0.2,53.5,58.6,-2.0,57.0,57.0
2013-11,7.0,54.7,55.9,1.1,0.2,-135.2,4.03,0.1,1.3,0.4,52.5,58.6,1.5,57.3,57.3
2013-11,7.0,54.3,55.9,1.1,0.2,-135.2,4.03,0.1,1.3,0.4,52.5,58.6,1.5,57.3,57.3
2013-10,7.3,51.8,55.9,-0.1,0.1,-91.6,3.93,0.2,1.4,0.6000000000000001,55.5,58.6,-0.5,56.4,56.4
2013-10,7.3,51.1,55.9,-0.1,0.1,-91.6,3.93,0.2,1.4,0.6000000000000001,55.5,58.6,-0.5,56.4,56.4
2013-09,7.2,52.8,55.9,0.7000000000000001,0.1,75.07,3.93,0.1,1.2,0.0,55.5,58.6,-0.1,56.2,56.2
2013-09,7.2,52.8,55.9,0.7000000000000001,0.1,75.07,3.93,0.1,1.2,0.0,55.5,58.6,-0.1,56.2,56.2
2013-08,7.3,53.1,55.9,0.4,0.30000000000000004,-147.9,3.93,0.0,1.1,0.2,54.0,58.6,1.8,55.7,55.7
2013-08,7.3,53.9,55.9,0.4,0.30000000000000004,-147.9,3.93,0.0,1.1,0.2,54.0,58.6,1.8,55.7,55.7
2013-07,7.4,53.7,55.9,0.0,0.0,-97.6,3.93,0.1,1.2,0.4,49.0,58.6,-2.4,55.4,55.4
2013-07,7.4,53.2,55.9,0.0,0.0,-97.6,3.93,0.1,1.2,0.4,49.0,58.6,-2.4,55.4,55.4
2013-06,7.6,51.9,55.9,0.2,0.4,116.5,3.93,0.2,1.7000000000000002,0.6000000000000001,52.5,58.6,1.6,50.9,50.9
2013-06,7.6,52.2,55.9,0.2,0.4,116.5,3.93,0.2,1.7000000000000002,0.6000000000000001,52.5,58.6,1.6,50.9,50.9
2013-05,7.6,52.3,55.9,0.0,0.1,-139.0,3.93,0.1,1.7000000000000002,0.5,49.5,58.6,3.0,49.0,49.0
2013-05,7.6,51.9,55.9,0.0,0.1,-139.0,3.93,0.1,1.7000000000000002,0.5,49.5,58.6,3.0,49.0,49.0
2013-04,7.5,52.1,55.9,-0.4,0.2,112.9,3.93,0.1,1.7000000000000002,0.1,50.0,58.6,1.3,50.7,50.7
2013-04,7.5,52.0,55.9,-0.4,0.2,112.9,3.93,0.1,1.7000000000000002,0.1,50.0,58.6,1.3,50.7,50.7
2013-03,7.6,54.6,55.9,0.30000000000000004,0.0,-106.5,3.93,0.2,1.7000000000000002,-0.5,54.5,58.6,-4.9,51.3,51.3
2013-03,7.6,54.9,55.9,0.30000000000000004,0.0,-106.5,3.93,0.2,1.7000000000000002,-0.5,54.5,58.6,-4.9,51.3,51.3
2013-02,7.7,54.3,55.9,0.8,0.1,-203.5,3.93,0.2,1.7000000000000002,1.0,61.5,58.6,1.9,54.2,54.2
2013-02,7.7,55.2,55.9,0.8,0.1,-203.5,3.93,0.2,1.7000000000000002,1.0,61.5,58.6,1.9,54.2,54.2
2013-01,7.9,55.8,55.9,0.0,0.1,2.88,3.93,0.2,1.8,0.2,56.5,58.6,-1.0,53.1,53.1
2013-01,7.9,56.1,55.9,0.0,0.1,2.88,3.93,0.2,1.8,0.2,56.5,58.6,-1.0,53.1,53.1
2012-12,7.8,54.0,55.9,0.4,0.30000000000000004,-1.2,3.93,0.1,2.0,0.5,55.5,58.6,1.3,50.2,50.2
2012-12,7.8,54.2,55.9,0.4,0.30000000000000004,-1.2,3.93,0.1,2.0,0.5,55.5,58.6,1.3,50.2,50.2
2012-11,7.8,52.8,55.9,1.0,0.30000000000000004,-172.11,3.93,0.1,2.2,0.4,52.5,58.6,-0.30000000000000004,49.9,49.9
2012-11,7.8,52.4,55.9,1.0,0.30000000000000004,-172.11,3.93,0.1,2.2,0.4,52.5,58.6,-0.30000000000000004,49.9,49.9
2012-10,7.9,51.0,55.9,-0.7000000000000001,0.0,-120.0,3.93,-0.2,2.1,-0.30000000000000004,55.0,58.6,0.8,51.7,51.7
2012-10,7.9,51.3,55.9,-0.7000000000000001,0.0,-120.0,3.93,-0.2,2.1,-0.30000000000000004,55.0,58.6,0.8,51.7,51.7
2012-09,7.8,51.1,55.9,0.2,0.30000000000000004,75.0,3.93,0.0,2.3,1.3,56.5,58.6,4.8,51.6,51.6
2012-09,7.8,51.1,55.9,0.2,0.30000000000000004,75.0,3.93,0.0,2.3,1.3,58.0,58.6,4.8,51.6,51.6
2012-09,7.8,51.5,55.9,0.2,0.30000000000000004,75.0,3.93,0.0,2.3,1.3,56.5,58.6,4.8,51.6,51.6
2012-09,7.8,51.5,55.9,0.2,0.30000000000000004,75.0,3.93,0.0,2.3,1.3,58.0,58.6,4.8,51.6,51.6
2012-08,8.1,51.5,55.9,-1.4,0.0,-191.0,3.93,0.2,2.5,1.2,54.0,58.6,-5.1,50.7,50.7
2012-08,8.1,51.9,55.9,-1.4,0.0,-191.0,3.93,0.2,2.5,1.2,54.0,58.6,-5.1,50.7,50.7
2012-07,8.3,51.4,55.9,0.5,0.1,-69.6,3.93,0.4,2.5,0.6000000000000001,39.5,58.6,2.6,50.5,50.5
2012-07,8.3,51.8,55.9,0.5,0.1,-69.6,3.93,0.4,2.5,0.6000000000000001,39.5,58.6,2.6,50.5,50.5
2012-06,8.2,52.5,55.9,0.1,0.30000000000000004,-60.0,3.93,0.2,2.6,-0.7000000000000001,37.0,58.6,-0.5,50.2,50.2
2012-06,8.2,52.9,55.9,0.1,0.30000000000000004,-60.0,3.93,0.2,2.6,-0.7000000000000001,37.0,58.6,-0.5,50.2,50.2
2012-05,8.2,54.0,55.9,-0.2,0.2,-124.6,3.93,0.2,2.7,-0.2,47.5,58.6,0.5,52.5,52.5
2012-05,8.2,53.9,55.9,-0.2,0.2,-124.6,3.93,0.2,2.7,-0.2,47.5,58.6,0.5,52.5,52.5
2012-04,8.1,56.0,55.9,1.0,0.1,59.12,3.93,0.2,2.7,-0.2,61.0,58.6,-0.7000000000000001,54.1,54.1
2012-03,8.2,56.0,55.9,-0.6000000000000001,0.2,-198.16,3.93,0.30000000000000004,2.9,0.7000000000000001,61.0,58.6,-2.1,53.3,53.3
2012-02,8.3,56.0,55.9,0.0,0.30000000000000004,-232.0,3.93,0.2,3.0,1.0,61.5,58.6,1.1,51.9,51.9
2012-01,8.3,56.0,55.9,0.4,0.1,-27.4,3.93,0.4,3.0,0.6000000000000001,55.5,58.6,-1.1,54.1,54.1
2011-12,8.5,56.0,55.9,1.0,0.1,-85.97,3.93,0.30000000000000004,3.0,0.0,47.5,58.6,1.4,53.1,53.1
2011-11,8.7,56.0,55.9,-0.30000000000000004,0.0,-137.3,3.93,0.1,2.9,0.4,45.0,58.6,2.2,52.2,52.2
2011-10,9.0,56.0,55.9,0.7000000000000001,0.30000000000000004,-98.47,3.93,0.0,2.8,0.6000000000000001,41.0,58.6,-0.2,51.8,51.8
2011-09,9.1,56.0,55.9,-0.1,0.30000000000000004,-61.55,3.93,0.2,2.5,1.1,56.0,58.6,-0.1,52.5,52.5
2011-08,9.1,56.0,55.9,0.0,-0.2,-134.15,3.93,0.1,2.5,0.30000000000000004,56.0,58.6,0.1,52.5,52.5
2011-07,9.1,56.0,55.9,0.9,0.5,-129.4,3.93,0.30000000000000004,2.5,0.30000000000000004,59.0,58.6,2.1,51.4,51.4
2011-06,9.2,56.0,55.9,0.4,0.0,-43.0,3.93,0.30000000000000004,2.4,0.30000000000000004,68.0,58.6,-0.4,55.3,55.3
2011-05,9.1,56.0,55.9,-0.1,0.30000000000000004,-57.64,3.93,0.2,2.1,-0.1,76.5,58.6,0.6000000000000001,53.5,53.5
2011-04,9.0,56.0,55.9,0.0,0.1,-40.49,3.93,0.30000000000000004,2.1,0.30000000000000004,85.5,58.6,-0.9,60.4,60.4
2011-03,8.8,56.0,55.9,0.7000000000000001,0.0,-188.2,3.93,0.30000000000000004,1.9,0.9,85.0,58.6,3.8,61.2,61.2
2011-02,8.9,56.0,55.9,0.1,0.0,-222.5,3.93,0.2,1.8,1.1,82.0,58.6,-0.30000000000000004,61.4,61.4
2011-01,9.0,56.0,55.9,0.30000000000000004,0.4,-49.8,3.93,0.2,1.8,0.7000000000000001,81.5,58.6,3.3,60.8,60.8
2010-12,9.4,56.0,55.9,1.2,0.1,-80.0,3.93,0.5,1.6,0.5,72.5,58.6,1.4,58.5,58.5
2010-11,9.8,56.0,55.9,0.30000000000000004,0.1,-150.0,3.93,0.30000000000000004,1.2,0.8,69.5,58.6,1.3,56.6,56.6
2010-10,9.6,56.0,55.9,-0.2,0.30000000000000004,-140.4,3.93,-0.6000000000000001,1.5,0.5,71.0,58.6,-0.7000000000000001,56.9,56.9
2010-09,9.6,56.0,55.9,-0.2,0.0,-34.5,3.93,0.1,1.6,0.7000000000000001,70.5,58.6,3.0,54.4,54.4
2010-08,9.6,56.0,55.9,0.2,0.30000000000000004,-90.53,3.93,0.1,1.3,0.4,61.5,58.6,0.0,56.3,56.3
2010-07,9.5,56.0,55.9,1.0,0.2,-165.0,3.93,0.30000000000000004,1.5,0.30000000000000004,57.5,58.6,0.1,55.5,55.5
2010-06,9.5,56.0,55.9,-0.1,-0.1,-68.4,3.93,0.1,1.1,-0.5,57.0,58.6,-1.2,56.2,56.2
2010-05,9.7,56.0,55.9,1.3,0.2,-135.9,3.93,0.2,1.3,-1.1,77.5,58.6,-1.4,59.7,59.7
2010-04,9.9,56.0,55.9,0.7000000000000001,0.1,-82.7,3.93,0.2,1.0,0.4,78.0,58.6,1.0,60.4,60.4
2010-03,9.7,56.0,55.9,0.2,-0.1,-65.4,3.93,0.1,0.9,0.6000000000000001,75.0,58.6,1.3,59.6,59.6
2010-02,9.7,56.0,55.9,0.30000000000000004,0.1,-220.9,3.93,0.1,1.0,0.5,75.0,58.6,1.3,56.5,56.5
2010-01,9.7,56.0,55.9,0.9,0.2,-42.6,3.93,0.30000000000000004,1.0,0.1,75.0,58.6,2.5,58.4,58.4
2009-12,10.0,56.0,55.9,0.7000000000000001,0.2,-91.9,3.93,0.0,0.9,-0.1,75.0,58.6,1.5,54.9,54.9
2009-11,10.0,56.0,55.9,0.6000000000000001,0.2,-120.3,3.93,0.5,1.2,1.8,75.0,58.6,1.0,53.6,53.6
2009-08,10.2,56.0,55.9,1.2,0.4,-111.4,3.93,0.2,6.0,2.7,55.5,58.6,-0.8,52.9,52.9
2009-08,9.7,56.0,55.9,1.2,0.4,-111.4,3.93,0.2,6.0,2.7,55.5,58.6,-0.8,52.9,52.9
2009-09,9.8,56.0,55.9,0.6000000000000001,0.1,-46.6,3.93,-0.1,1.8,-2.3,55.5,58.6,1.6,52.6,52.6
2009-07,9.4,56.0,55.9,1.0,0.30000000000000004,-111.9,3.93,-0.1,2.6,2.2,55.5,58.6,1.4,48.9,48.9
2009-06,9.5,56.0,55.9,-0.4,0.0,-94.3,3.93,0.5,3.3,0.8,55.5,58.6,0.9,44.8,44.8
2009-05,9.4,56.0,55.9,-1.2,0.2,-189.7,3.93,-0.1,3.0,0.5,55.5,58.6,1.1,42.8,42.8
2009-05,9.4,56.0,55.9,-1.2,0.2,-20.9,3.93,-0.1,3.0,0.5,55.5,58.6,1.1,42.8,42.8
2009-04,8.9,56.0,55.9,-0.7000000000000001,0.1,-20.9,3.93,0.1,3.4,-0.2,55.5,58.6,0.5,40.1,40.1
2009-03,8.5,56.0,55.9,-1.7000000000000002,0.2,-192.3,3.93,0.0,3.8,-1.3,55.5,58.6,-0.9,36.3,36.3
2009-02,8.1,56.0,55.9,-1.5,0.2,-192.8,3.93,0.2,4.0,0.30000000000000004,67.0,58.6,0.7000000000000001,35.8,35.8
2009-01,7.6,56.0,55.9,-1.9,0.30000000000000004,-83.8,3.93,0.4,4.2,1.8,67.0,58.6,-3.5,35.6,35.6
2008-12,7.2,56.0,55.9,-2.4,0.30000000000000004,-83.6,3.93,0.2,4.2,-3.0,67.0,58.6,-4.9,32.4,32.4
2008-11,6.7,56.0,55.9,-1.3,0.4,-164.4,3.93,0.1,4.2,-2.1,67.0,58.6,-6.5,36.2,36.2
2008-10,6.5,56.0,55.9,1.5,0.2,-237.2,3.93,0.4,4.4,-2.9,67.0,58.6,-6.0,38.9,38.9
2008-09,6.1,56.0,55.9,-3.7,0.2,45.7,3.93,0.4,4.0,-1.3,67.0,58.6,-2.5,43.5,43.5
